Date,Open,High,Low,Close,Adj Close,Volume
6/29/2016,165.539993,166.779999,161.559998,162.800003,162.800003,104400
6/30/2016,163,171.179993,162.740005,171.029999,171.029999,222200
7/1/2016,172.080002,172.449997,166.059998,166.639999,166.639999,174900
7/5/2016,166,169.770004,164.110001,167.880005,167.880005,181200
7/6/2016,167.860001,169.5,166.020004,168.809998,168.809998,104400
7/7/2016,169.419998,170.5,167.399994,168.529999,168.529999,67100
7/8/2016,169.229996,172.520004,168.710007,171.130005,171.130005,102800
7/11/2016,172,172.610001,170.160004,170.75,170.75,92300
7/12/2016,170.580002,172.169998,169.5,169.589996,169.589996,150500
7/13/2016,169.910004,171.630005,168.889999,169.690002,169.690002,98000
7/14/2016,170.210007,171.639999,166.25,167.559998,167.559998,110500
7/15/2016,168.690002,170,166.649994,169.5,169.5,64200
7/18/2016,168.860001,168.970001,165.740005,166.710007,166.710007,133400
7/19/2016,166.75,168.039993,163.720001,164.669998,164.669998,142500
7/20/2016,164.110001,167.089996,162.199997,165.990005,165.990005,142400
7/21/2016,164.490005,166.130005,163.169998,164.740005,164.740005,248600
7/22/2016,172,195.350006,170,190.160004,190.160004,1152700
7/25/2016,188.139999,188.440002,179.699997,181.649994,181.649994,465900
7/26/2016,181.139999,185.759995,178.539993,183.380005,183.380005,184700
7/27/2016,184.330002,186.169998,178.690002,180.210007,180.210007,239200
7/28/2016,181.130005,182.679993,179.160004,180.169998,180.169998,140400
7/29/2016,180,186.440002,179.759995,182.880005,182.880005,241700
8/1/2016,183.369995,183.589996,179.589996,182.160004,182.160004,150000
8/2/2016,181.050003,183.119995,179.880005,179.910004,179.910004,94600
8/3/2016,180.160004,180.160004,175.960007,178.300003,178.300003,99100
8/4/2016,178.380005,180.610001,177.509995,179.449997,179.449997,102500
8/5/2016,179.440002,180.889999,178.529999,179.449997,179.449997,79500
8/8/2016,178.639999,181.389999,178.339996,179.619995,179.619995,90900
8/9/2016,180.039993,180.830002,178.979996,180.110001,180.110001,72100
8/10/2016,181.320007,181.880005,179.240005,181.639999,181.639999,60100
8/11/2016,181.910004,187.389999,181.509995,184.020004,184.020004,84000
8/12/2016,183.960007,184.570007,181.330002,182.779999,182.779999,49200
8/15/2016,183.009995,188.100006,183.009995,186.550003,186.550003,122100
8/16/2016,186.690002,194.110001,185.25,191.470001,191.470001,255300
8/17/2016,191.919998,192.960007,184.5,186.610001,186.610001,126100
